online_order,book_table,rate,votes,location,rest_type,cuisines,approx_cost(for two people),listed_in(type)
No,No,3.700448817952718,0,Koramangala 7th Block,Casual Dining,"South Indian, North Indian, Chinese",500,Dine-out
No,No,3.700448817952718,0,Koramangala 7th Block,Cafe,others,500,Dine-out
No,No,3.5,8,Koramangala 7th Block,others,others,250,Dine-out
No,No,3.8,40,Koramangala 7th Block,Casual Dining,others,500,Dine-out
No,No,3.6,17,Koramangala 7th Block,Cafe,others,300,Dine-out
Yes,No,3.8,214,Koramangala 7th Block,Casual Dining,others,700,Dine-out
Yes,No,4.2,538,Koramangala 7th Block,Quick Bites,others,450,Dine-out
Yes,No,3.8,53,Koramangala 7th Block,Quick Bites,others,350,Dine-out
Yes,No,4.4,384,Koramangala 7th Block,Quick Bites,others,300,Dine-out
Yes,No,4.3,280,Koramangala 7th Block,Quick Bites,North Indian,450,Dine-out
Yes,No,3.9,1052,Koramangala 7th Block,Quick Bites,others,600,Dine-out
Yes,No,4.2,101,Koramangala 7th Block,others,others,900,Dine-out
No,No,3.9,140,Koramangala 7th Block,others,others,200,Dine-out
No,No,3.4,5,Koramangala 7th Block,Quick Bites,others,100,Dine-out
Yes,No,3.8,47,Koramangala 7th Block,Quick Bites,others,400,Dine-out
Yes,No,3.3,396,Koramangala 7th Block,Quick Bites,North Indian,400,Dine-out
No,No,3.6,16,Koramangala 7th Block,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
No,No,3.1,117,Koramangala 7th Block,Quick Bites,Biryani,200,Dine-out
Yes,No,3.9,357,Koramangala 7th Block,Quick Bites,others,500,Dine-out
Yes,No,3.5,10,Koramangala 7th Block,Quick Bites,others,300,Dine-out
Yes,No,3.8,41,Koramangala 7th Block,Quick Bites,Biryani,200,Dine-out
No,No,3.2,6,Koramangala 7th Block,Quick Bites,Biryani,150,Dine-out
Yes,No,3.9,654,Koramangala 7th Block,Quick Bites,others,450,Dine-out
Yes,No,3.9,554,Koramangala 7th Block,Quick Bites,others,600,Dine-out
Yes,No,3.9,85,Koramangala 7th Block,Quick Bites,North Indian,400,Dine-out
No,No,3.9,150,Koramangala 7th Block,others,others,500,Dine-out
No,No,3.5,70,Koramangala 7th Block,Quick Bites,others,200,Dine-out
No,No,3.7,73,Koramangala 7th Block,Quick Bites,others,250,Dine-out
No,No,3.8,37,Koramangala 7th Block,others,others,400,Dine-out
Yes,No,3.6,90,Koramangala 7th Block,Quick Bites,others,500,Dine-out
No,No,2.8,64,Koramangala 7th Block,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
No,No,3.7,35,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,3.8,56,Koramangala 7th Block,others,others,400,Dine-out
No,No,3.6,13,Koramangala 7th Block,Quick Bites,South Indian,300,Dine-out
No,No,3.6,68,Koramangala 7th Block,others,others,550,Dine-out
No,No,3.8,81,Koramangala 7th Block,Quick Bites,others,200,Dine-out
Yes,No,3.8,57,Koramangala 7th Block,Quick Bites,others,500,Dine-out
No,No,2.9,53,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,3.4,11,Koramangala 7th Block,Quick Bites,others,200,Dine-out
No,No,3.3,9,Koramangala 7th Block,others,others,150,Dine-out
No,No,3.3,4,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,3.4,9,Koramangala 7th Block,Quick Bites,others,100,Dine-out
No,No,3.700448817952718,0,Koramangala 7th Block,Quick Bites,"North Indian, Chinese",300,Dine-out
Yes,No,3.8,102,Koramangala 7th Block,Quick Bites,others,400,Dine-out
Yes,No,3.8,132,Koramangala 7th Block,Quick Bites,others,300,Dine-out
No,No,2.9,189,Koramangala 7th Block,others,others,600,Dine-out
No,Yes,4.7,10547,Koramangala 5th Block,"Casual Dining, Bar",others,"1,400",Dine-out
No,No,4.7,14726,Koramangala 5th Block,others,others,900,Dine-out
Yes,Yes,4.3,582,Koramangala 6th Block,others,others,"2,000",Dine-out
No,Yes,4.4,1592,Koramangala 5th Block,others,others,"2,000",Dine-out
No,Yes,4.5,3919,Koramangala 5th Block,others,others,"1,000",Dine-out
Yes,Yes,4.5,3174,Koramangala 5th Block,"Casual Dining, Bar",others,"1,500",Dine-out
No,Yes,4.2,1768,Koramangala 5th Block,Casual Dining,others,"1,200",Dine-out
No,No,4.6,7137,Koramangala 4th Block,Cafe,others,600,Dine-out
Yes,Yes,4.5,3473,Koramangala 5th Block,Casual Dining,others,"1,300",Dine-out
No,Yes,4.5,2597,Koramangala 5th Block,others,others,"1,300",Dine-out
No,No,4.2,2377,Koramangala 5th Block,others,others,"1,400",Dine-out
No,No,4.5,3854,Koramangala 5th Block,Cafe,others,800,Dine-out
No,Yes,4.3,224,Koramangala 4th Block,"Casual Dining, Bar",others,"1,200",Dine-out
No,Yes,4.5,7870,Koramangala 4th Block,others,others,"1,800",Dine-out
Yes,Yes,4.5,3996,Koramangala 5th Block,others,others,"1,600",Dine-out
No,Yes,4.4,1582,Koramangala 5th Block,Casual Dining,others,700,Dine-out
Yes,Yes,4.2,153,Koramangala 5th Block,Casual Dining,others,900,Dine-out
Yes,Yes,4.9,2254,Koramangala 5th Block,"Casual Dining, Bar",others,"1,500",Dine-out
No,No,4.7,3220,Koramangala 5th Block,others,others,750,Dine-out
Yes,Yes,4.2,2621,Koramangala 5th Block,Casual Dining,others,"1,300",Dine-out
No,Yes,4.7,4872,Koramangala 5th Block,Casual Dining,others,"1,500",Dine-out
No,Yes,4.7,4464,Koramangala 5th Block,others,others,"1,000",Dine-out
No,Yes,4.4,377,others,others,others,"1,000",Dine-out
Yes,Yes,4.4,9085,Koramangala 4th Block,others,others,600,Dine-out
No,No,4.1,2738,Koramangala 5th Block,Cafe,others,"1,300",Dine-out
No,Yes,4.4,118,Koramangala 5th Block,others,others,"1,500",Dine-out
No,Yes,4.5,911,Koramangala 4th Block,others,others,"1,400",Dine-out
No,Yes,4.6,5017,Koramangala 5th Block,others,others,"1,800",Dine-out
No,Yes,4.5,2014,Koramangala 5th Block,others,others,"1,400",Dine-out
Yes,No,4.4,7238,Koramangala 5th Block,Casual Dining,others,600,Dine-out
Yes,Yes,4.4,3676,Koramangala 5th Block,Casual Dining,others,"1,400",Dine-out
Yes,Yes,4.4,2403,Koramangala 4th Block,Casual Dining,others,"1,000",Dine-out
No,Yes,4.5,1250,Koramangala 4th Block,others,others,"1,200",Dine-out
No,No,4.4,1228,Koramangala 4th Block,Cafe,others,800,Dine-out
No,Yes,4.5,580,Koramangala 6th Block,others,others,"1,000",Dine-out
No,Yes,4.1,786,others,Casual Dining,others,"1,500",Dine-out
Yes,No,4.4,365,Koramangala 6th Block,Cafe,others,500,Dine-out
No,Yes,4.4,4096,Koramangala 4th Block,others,others,"1,200",Dine-out
Yes,No,4.0,79,others,Cafe,others,400,Dine-out
No,Yes,4.1,1799,Koramangala 5th Block,Casual Dining,others,"1,000",Dine-out
No,Yes,4.0,2164,Koramangala 5th Block,others,others,"1,000",Dine-out
No,Yes,4.2,1746,Koramangala 4th Block,others,others,"1,400",Dine-out
No,No,4.4,177,Koramangala 5th Block,others,others,600,Dine-out
No,Yes,4.5,697,Koramangala 5th Block,Casual Dining,others,"1,400",Dine-out
No,No,4.3,2308,Koramangala 5th Block,Casual Dining,others,800,Dine-out
Yes,Yes,4.3,2584,Koramangala 5th Block,others,others,"1,200",Dine-out
Yes,Yes,4.5,272,Koramangala 4th Block,Casual Dining,others,"1,300",Dine-out
Yes,Yes,4.3,524,Koramangala 6th Block,Casual Dining,others,"2,500",Dine-out
Yes,No,4.3,2874,Koramangala 5th Block,Cafe,others,600,Dine-out
Yes,Yes,4.2,1181,Koramangala 4th Block,others,others,"1,300",Dine-out
Yes,Yes,4.4,1856,Koramangala 6th Block,Casual Dining,Chinese,"1,100",Dine-out
No,No,4.1,1698,Koramangala 5th Block,Casual Dining,"North Indian, Chinese","1,200",Dine-out
No,No,3.8,1162,Koramangala 5th Block,Casual Dining,others,650,Dine-out
Yes,No,4.3,1594,Koramangala 5th Block,Casual Dining,others,550,Dine-out
No,Yes,3.700448817952718,0,Koramangala 4th Block,others,others,"1,100",Dine-out
Yes,Yes,4.1,1251,Koramangala 5th Block,Casual Dining,others,600,Dine-out
No,No,3.8,4660,Koramangala 6th Block,others,others,"2,000",Dine-out
Yes,Yes,4.0,1880,Koramangala 6th Block,Casual Dining,North Indian,600,Dine-out
No,Yes,4.3,2254,Koramangala 5th Block,Casual Dining,others,"1,100",Dine-out
Yes,Yes,4.3,554,Koramangala 5th Block,others,others,"1,000",Dine-out
No,Yes,4.3,1475,Koramangala 5th Block,Cafe,others,800,Dine-out
Yes,No,3.7,27,Koramangala 5th Block,Casual Dining,others,600,Dine-out
Yes,Yes,4.4,193,others,Cafe,Cafe,"1,000",Dine-out
No,No,4.0,1161,Koramangala 4th Block,Casual Dining,others,650,Dine-out
Yes,Yes,4.3,1810,Koramangala 5th Block,others,others,900,Dine-out
No,No,4.1,315,Koramangala 4th Block,Cafe,others,600,Dine-out
No,No,4.1,442,Koramangala 5th Block,Casual Dining,"North Indian, Chinese, Biryani",500,Dine-out
Yes,Yes,4.4,389,Koramangala 5th Block,"Casual Dining, Bar",others,"1,500",Dine-out
Yes,Yes,4.2,1629,Koramangala 4th Block,Casual Dining,others,"1,500",Dine-out
Yes,Yes,4.4,214,Koramangala 5th Block,Cafe,others,800,Dine-out
No,No,4.5,740,Koramangala 5th Block,Casual Dining,others,"1,200",Dine-out
Yes,No,4.4,951,Koramangala 5th Block,Cafe,others,900,Dine-out
Yes,Yes,4.2,520,Koramangala 5th Block,Cafe,others,800,Dine-out
Yes,Yes,4.4,470,Koramangala 4th Block,Cafe,others,800,Dine-out
Yes,Yes,4.1,678,others,Casual Dining,others,900,Dine-out
No,Yes,3.700448817952718,0,Koramangala 5th Block,others,others,"1,500",Dine-out
Yes,Yes,4.1,602,Koramangala 6th Block,Casual Dining,others,"1,100",Dine-out
Yes,No,4.3,345,Koramangala 5th Block,Casual Dining,others,800,Dine-out
No,Yes,4.5,556,Koramangala 5th Block,Cafe,others,900,Dine-out
Yes,No,4.1,845,Koramangala 6th Block,Casual Dining,others,700,Dine-out
Yes,Yes,4.2,768,Koramangala 4th Block,Casual Dining,others,"1,700",Dine-out
No,Yes,4.3,170,Koramangala 4th Block,Casual Dining,others,800,Dine-out
Yes,No,4.2,823,Koramangala 6th Block,Casual Dining,North Indian,"1,000",Dine-out
Yes,No,4.2,533,Koramangala 5th Block,Casual Dining,others,600,Dine-out
Yes,No,4.1,1574,Koramangala 5th Block,Casual Dining,others,750,Dine-out
Yes,No,3.8,23,Koramangala 5th Block,Cafe,others,600,Dine-out
No,No,4.3,295,Koramangala 4th Block,Cafe,others,850,Dine-out
Yes,Yes,4.1,261,Koramangala 4th Block,Casual Dining,others,750,Dine-out
Yes,Yes,3.7,21,others,Casual Dining,others,700,Dine-out
Yes,Yes,4.1,1798,Koramangala 5th Block,others,others,"1,200",Dine-out
No,Yes,4.1,822,Koramangala 4th Block,"Casual Dining, Bar",others,800,Dine-out
Yes,Yes,4.4,1811,Koramangala 4th Block,Casual Dining,others,"1,000",Dine-out
Yes,No,4.1,992,Koramangala 6th Block,Cafe,others,600,Dine-out
No,Yes,4.1,759,others,others,"North Indian, Chinese","1,200",Dine-out
Yes,Yes,4.0,1519,others,Cafe,others,900,Dine-out
Yes,Yes,4.2,2717,others,Cafe,others,"1,000",Dine-out
Yes,No,4.1,1962,Koramangala 6th Block,Casual Dining,others,650,Dine-out
Yes,No,3.9,1143,Koramangala 5th Block,Casual Dining,others,500,Dine-out
Yes,No,4.1,1118,Koramangala 5th Block,Casual Dining,others,750,Dine-out
Yes,No,4.0,314,Koramangala 5th Block,Casual Dining,others,800,Dine-out
Yes,No,4.2,170,Koramangala 4th Block,Cafe,others,700,Dine-out
Yes,Yes,3.9,484,Koramangala 5th Block,Casual Dining,others,700,Dine-out
No,Yes,4.4,331,Koramangala 5th Block,Casual Dining,others,"1,200",Dine-out
No,Yes,4.2,817,Koramangala 6th Block,Cafe,others,800,Dine-out
No,No,4.0,431,Koramangala 5th Block,Cafe,others,,Dine-out
Yes,Yes,4.2,877,Koramangala 5th Block,Cafe,others,600,Dine-out
Yes,Yes,4.0,1243,Koramangala 4th Block,Cafe,Cafe,700,Dine-out
Yes,No,4.2,1066,Koramangala 5th Block,Cafe,others,800,Dine-out
No,No,4.1,679,Koramangala 5th Block,Casual Dining,"South Indian, North Indian, Chinese",650,Dine-out
Yes,Yes,4.1,226,Koramangala 5th Block,Casual Dining,others,600,Dine-out
Yes,No,4.1,895,others,Cafe,others,800,Dine-out
No,No,4.1,2451,Koramangala 6th Block,Cafe,others,700,Dine-out
Yes,No,4.0,788,Koramangala 5th Block,Casual Dining,others,800,Dine-out
No,No,4.0,1408,Koramangala 6th Block,others,others,"1,000",Dine-out
Yes,No,3.9,784,Koramangala 5th Block,Casual Dining,others,750,Dine-out
Yes,No,3.9,475,Koramangala 6th Block,Casual Dining,others,600,Dine-out
Yes,No,4.1,141,Koramangala 5th Block,Cafe,others,"1,200",Dine-out
No,No,4.4,44,Koramangala 5th Block,Casual Dining,others,800,Dine-out
Yes,No,3.8,661,Koramangala 5th Block,Casual Dining,others,500,Dine-out
No,Yes,4.1,1244,Koramangala 5th Block,others,others,"1,500",Dine-out
Yes,No,3.7,32,Koramangala 6th Block,Casual Dining,North Indian,700,Dine-out
Yes,Yes,3.7,291,Koramangala 4th Block,Casual Dining,others,750,Dine-out
Yes,Yes,4.0,151,others,Casual Dining,others,"1,100",Dine-out
Yes,Yes,4.1,402,Koramangala 5th Block,others,others,"1,200",Dine-out
No,Yes,3.8,155,Koramangala 5th Block,others,others,"1,000",Dine-out
Yes,Yes,4.4,348,Koramangala 5th Block,"Casual Dining, Bar",others,"1,000",Dine-out
Yes,Yes,4.2,1708,Koramangala 5th Block,Cafe,others,650,Dine-out
No,No,3.9,70,others,others,"North Indian, Chinese","1,500",Dine-out
Yes,No,3.6,16,Koramangala 5th Block,Cafe,others,500,Dine-out
Yes,Yes,4.2,350,Koramangala 5th Block,Casual Dining,North Indian,700,Dine-out
Yes,No,3.6,76,Koramangala 4th Block,Casual Dining,others,750,Dine-out
Yes,No,4.1,87,Koramangala 6th Block,Cafe,others,700,Dine-out
Yes,Yes,3.9,599,Koramangala 4th Block,others,others,"1,200",Dine-out
Yes,Yes,4.0,238,Koramangala 5th Block,Casual Dining,others,800,Dine-out
Yes,No,3.7,483,Koramangala 4th Block,Casual Dining,others,800,Dine-out
No,No,3.8,35,Koramangala 4th Block,others,others,"1,000",Dine-out
No,No,3.700448817952718,0,Koramangala 6th Block,Cafe,others,800,Dine-out
No,Yes,3.9,599,Koramangala 5th Block,others,others,"1,300",Dine-out
Yes,Yes,4.0,281,Koramangala 4th Block,"Casual Dining, Bar",others,"1,500",Dine-out
Yes,No,4.3,481,Koramangala 5th Block,Cafe,others,450,Dine-out
Yes,No,3.8,474,Koramangala 5th Block,Casual Dining,others,500,Dine-out
Yes,No,3.8,66,Koramangala 5th Block,Casual Dining,others,800,Dine-out
No,No,4.2,226,others,Cafe,others,200,Dine-out
Yes,No,3.9,823,Koramangala 5th Block,Casual Dining,others,750,Dine-out
No,No,4.1,100,Koramangala 4th Block,Casual Dining,others,600,Dine-out
Yes,No,3.9,457,Koramangala 6th Block,Casual Dining,Chinese,"1,000",Dine-out
No,No,4.2,272,Koramangala 6th Block,others,others,"1,400",Dine-out
No,Yes,3.9,1390,Koramangala 5th Block,others,others,"1,400",Dine-out
Yes,Yes,4.2,295,Koramangala 5th Block,Casual Dining,others,800,Dine-out
Yes,Yes,3.9,158,Koramangala 4th Block,Casual Dining,others,"1,000",Dine-out
Yes,No,3.7,259,Koramangala 5th Block,Casual Dining,others,750,Dine-out
Yes,No,4.0,783,Koramangala 6th Block,Casual Dining,others,750,Dine-out
Yes,No,4.0,66,Koramangala 4th Block,others,others,700,Dine-out
Yes,No,4.1,1004,Koramangala 5th Block,Casual Dining,others,700,Dine-out
Yes,No,4.0,72,Koramangala 6th Block,Casual Dining,others,"1,000",Dine-out
Yes,No,3.1,911,Koramangala 5th Block,Casual Dining,others,600,Dine-out
Yes,No,4.1,237,Koramangala 5th Block,Quick Bites,others,500,Dine-out
No,No,4.0,293,Koramangala 6th Block,others,others,250,Dine-out
Yes,No,4.1,96,Koramangala 5th Block,Cafe,others,600,Dine-out
No,No,3.700448817952718,0,others,others,others,100,Dine-out
No,No,3.0,39,Koramangala 5th Block,others,others,"1,000",Dine-out
Yes,No,4.1,61,others,Cafe,others,600,Dine-out
Yes,No,3.6,74,Koramangala 5th Block,Casual Dining,others,700,Dine-out
No,Yes,4.1,357,others,others,others,"2,000",Dine-out
No,No,3.8,47,Koramangala 5th Block,Cafe,others,600,Dine-out
No,No,4.1,183,Koramangala 5th Block,others,North Indian,150,Dine-out
No,No,3.9,220,Koramangala 4th Block,Quick Bites,North Indian,250,Dine-out
Yes,No,3.6,165,others,Casual Dining,"North Indian, Chinese",500,Dine-out
Yes,No,3.8,149,Koramangala 5th Block,Casual Dining,others,600,Dine-out
Yes,No,4.0,202,Koramangala 5th Block,Cafe,others,800,Dine-out
No,No,3.8,109,Koramangala 4th Block,others,others,"1,500",Dine-out
Yes,No,4.0,152,Koramangala 5th Block,others,others,350,Dine-out
No,No,3.8,38,Koramangala 6th Block,Casual Dining,others,900,Dine-out
No,No,3.3,10,Koramangala 5th Block,"Takeaway, Delivery",others,600,Dine-out
Yes,No,3.6,383,Koramangala 5th Block,Casual Dining,others,600,Dine-out
Yes,No,3.8,172,Koramangala 5th Block,Casual Dining,"North Indian, South Indian, Chinese",550,Dine-out
No,No,4.0,1209,Koramangala 4th Block,Cafe,others,650,Dine-out
No,No,3.700448817952718,0,Koramangala 6th Block,Casual Dining,"North Indian, South Indian, Chinese",600,Dine-out
No,No,3.8,674,Koramangala 6th Block,others,others,"1,700",Dine-out
Yes,No,3.9,293,Koramangala 6th Block,others,others,250,Dine-out
Yes,No,3.4,31,Koramangala 6th Block,Casual Dining,"South Indian, North Indian, Chinese",700,Dine-out
Yes,No,4.2,414,Koramangala 5th Block,Cafe,others,700,Dine-out
Yes,Yes,3.7,114,Koramangala 5th Block,Casual Dining,"North Indian, Chinese",900,Dine-out
No,No,3.7,73,Koramangala 6th Block,others,others,250,Dine-out
Yes,No,3.7,26,Koramangala 6th Block,Quick Bites,others,400,Dine-out
No,No,3.700448817952718,0,Koramangala 5th Block,others,others,300,Dine-out
Yes,No,3.8,222,others,Casual Dining,others,600,Dine-out
Yes,No,3.5,74,Koramangala 6th Block,Casual Dining,others,600,Dine-out
Yes,No,3.6,243,Koramangala 5th Block,Casual Dining,others,"1,000",Dine-out
No,No,3.7,34,Koramangala 5th Block,others,others,300,Dine-out
Yes,No,3.8,214,Koramangala 6th Block,Casual Dining,others,700,Dine-out
No,No,3.8,27,Koramangala 4th Block,Cafe,Cafe,450,Dine-out
Yes,No,3.6,242,Koramangala 6th Block,Casual Dining,others,800,Dine-out
No,No,2.5,547,Koramangala 4th Block,Casual Dining,North Indian,450,Dine-out
Yes,No,3.1,121,Koramangala 6th Block,Casual Dining,"North Indian, Chinese",500,Dine-out
Yes,Yes,4.1,221,Koramangala 4th Block,Casual Dining,North Indian,"1,000",Dine-out
No,No,3.5,17,others,Casual Dining,"North Indian, Chinese",800,Dine-out
No,Yes,3.8,170,Koramangala 4th Block,others,"South Indian, North Indian","1,300",Dine-out
No,No,3.6,21,Koramangala 6th Block,Casual Dining,"South Indian, North Indian",400,Dine-out
Yes,No,3.8,22,Koramangala 5th Block,Cafe,others,500,Dine-out
Yes,No,4.1,508,Koramangala 6th Block,Cafe,others,600,Dine-out
No,No,3.6,23,Koramangala 5th Block,others,others,200,Dine-out
No,No,4.0,58,Koramangala 5th Block,Casual Dining,others,500,Dine-out
Yes,No,3.5,34,Koramangala 6th Block,others,others,250,Dine-out
Yes,Yes,4.3,105,others,Cafe,others,700,Dine-out
Yes,No,3.6,207,Koramangala 5th Block,Casual Dining,others,500,Dine-out
Yes,No,4.0,277,others,Cafe,Cafe,500,Dine-out
No,No,4.4,154,Koramangala 5th Block,Cafe,others,800,Dine-out
No,Yes,3.5,32,Koramangala 5th Block,Casual Dining,"North Indian, Chinese","1,000",Dine-out
Yes,No,3.9,626,Koramangala 5th Block,Casual Dining,others,600,Dine-out
No,No,2.9,291,Koramangala 4th Block,Casual Dining,others,250,Dine-out
Yes,No,3.7,47,Koramangala 6th Block,Casual Dining,others,800,Dine-out
Yes,No,3.6,10,others,Casual Dining,others,700,Dine-out
No,No,3.8,152,Koramangala 6th Block,others,others,"1,500",Dine-out
No,No,2.7,47,Koramangala 4th Block,Casual Dining,North Indian,800,Dine-out
No,No,3.7,68,Koramangala 6th Block,others,others,"1,000",Dine-out
No,No,3.700448817952718,0,Koramangala 4th Block,Delivery,others,300,Dine-out
No,No,3.700448817952718,0,Koramangala 4th Block,Casual Dining,"North Indian, Chinese",800,Dine-out
No,No,3.700448817952718,0,Koramangala 4th Block,others,North Indian,350,Dine-out
No,No,3.700448817952718,0,others,Casual Dining,others,500,Dine-out
Yes,No,3.2,15,Koramangala 6th Block,,Biryani,250,Dine-out
No,No,3.4,7,Koramangala 6th Block,Casual Dining,others,"1,000",Dine-out
No,No,2.8,227,Koramangala 6th Block,Cafe,Cafe,450,Dine-out
No,No,3.700448817952718,0,others,Delivery,others,500,Dine-out
No,No,3.700448817952718,0,others,Casual Dining,others,400,Dine-out
Yes,Yes,3.7,1015,Koramangala 6th Block,others,others,"1,300",Dine-out
Yes,No,3.9,523,Koramangala 4th Block,Casual Dining,others,500,Dine-out
Yes,No,3.5,5,Koramangala 4th Block,Casual Dining,Chinese,800,Dine-out
No,No,3.5,11,others,others,others,"1,600",Dine-out
No,No,3.0,25,Koramangala 6th Block,others,others,"2,300",Dine-out
No,No,3.6,54,Koramangala 6th Block,Quick Bites,others,400,Dine-out
No,No,3.1,7,Koramangala 5th Block,others,others,200,Dine-out
No,No,3.8,29,Koramangala 6th Block,others,"North Indian, Chinese",800,Dine-out
No,No,3.3,4,Koramangala 5th Block,others,others,300,Dine-out
No,No,3.5,7,Koramangala 5th Block,Casual Dining,others,850,Dine-out
No,No,2.9,12,Koramangala 6th Block,Cafe,others,500,Dine-out
Yes,No,3.6,23,others,Casual Dining,others,800,Dine-out
No,No,3.3,4,Koramangala 4th Block,Cafe,others,400,Dine-out
No,No,3.4,18,Koramangala 6th Block,others,Biryani,250,Dine-out
No,No,3.3,4,Koramangala 4th Block,others,"North Indian, Chinese","1,000",Dine-out
No,No,3.5,11,others,,"North Indian, Chinese",400,Dine-out
No,No,3.2,4,Koramangala 4th Block,Cafe,others,600,Dine-out
No,No,3.3,5,Koramangala 5th Block,others,others,150,Dine-out
No,No,3.4,39,Koramangala 5th Block,Casual Dining,others,700,Dine-out
No,No,3.3,6,others,Casual Dining,others,900,Dine-out
No,No,2.7,61,Koramangala 6th Block,Quick Bites,others,500,Dine-out
No,No,3.4,21,others,Quick Bites,others,350,Dine-out
No,No,3.2,4,others,Quick Bites,others,300,Dine-out
