_id,online_order,book_table,rate,votes,location,rest_type,cuisines,cost_for_2,type
65931bfed4b9eb96be5f427f,No,Yes,4.2 /5,187,Church Street,Casual Dining,"South Indian, Kerala, Andhra, Biryani, Chettinad, Konkan, Mangalorean","1,000",Dine-out
65931bfed4b9eb96be5f5185,Yes,Yes,4.1 /5,461,Church Street,Casual Dining,North Indian,600,Delivery
65931bfed4b9eb96be5f2d9b,Yes,No,,0,BTM,Beverage Shop,"Beverages, Tea",100,Delivery
65931bfed4b9eb96be5ebd8e,Yes,No,3.9/5,61,Bellandur,"Beverage Shop, Quick Bites","Tea, Beverages, Fast Food",250,Dine-out
65931bfed4b9eb96be5f5198,Yes,No,4.3 /5,911,Ulsoor,Casual Dining,Japanese,"2,000",Delivery
65931bfed4b9eb96be5f3f72,Yes,Yes,4.2 /5,2720,MG Road,Cafe,"Cafe, Continental, Italian, Burger","1,200",Delivery
65931bfed4b9eb96be5f635e,Yes,No,2.9 /5,57,Malleshwaram,Quick Bites,"Pizza, Italian",600,Dine-out
65931bfed4b9eb96be5eb944,No,No,3.8/5,71,Jayanagar,Food Court,"South Indian, Chinese, North Indian","1,200",Dine-out
65931bfed4b9eb96be5f6722,No,No,3.7 /5,23,Lavelle Road,Bakery,Bakery,250,Desserts
65931bfed4b9eb96be5eb596,Yes,No,3.8/5,58,Basavanagudi,Quick Bites,Chinese,150,Delivery
65931bfed4b9eb96be5f29f7,Yes,No,4.0 /5,115,BTM,Quick Bites,"Chinese, North Indian, South Indian",400,Delivery
65931bfed4b9eb96be5f1ed3,Yes,No,3.6 /5,221,BTM,Casual Dining,"Biryani, North Indian, Chinese",600,Delivery
65931bfed4b9eb96be5f26ff,No,No,,0,Koramangala 4th Block,Quick Bites,Asian,500,Dine-out
65931bfed4b9eb96be5f4768,Yes,No,3.6 /5,70,Seshadripuram,Casual Dining,"North Indian, Mughlai, Chinese, Continental",800,Delivery
65931bfed4b9eb96be5f1e35,Yes,No,4.6 /5,1193,BTM,Delivery,"Healthy Food, North Indian, Biryani, Continental, Sandwich, Desserts",500,Delivery
65931bfed4b9eb96be5f1d69,No,No,3.2 /5,4,HSR,Quick Bites,Biryani,200,Dine-out
65931bfed4b9eb96be5efb3b,No,No,3.3/5,4,Jayanagar,Quick Bites,"North Indian, Chinese",300,Delivery
65931bfed4b9eb96be5f220f,Yes,No,3.9 /5,96,Koramangala 1st Block,Quick Bites,"North Indian, Fast Food",350,Delivery
65931bfed4b9eb96be5ef1cd,Yes,No,,0,Indiranagar,Casual Dining,"Biryani, North Indian",350,Delivery
65931bfed4b9eb96be5ec29b,Yes,No,,0,Shivajinagar,"Cafe, Bakery","Cafe, Bakery",400,Desserts
65931bfed4b9eb96be5f710c,Yes,No,3.1 /5,114,Whitefield,Quick Bites,"North Indian, Mughlai, Chinese",400,Delivery
65931bfed4b9eb96be5eb09e,Yes,No,3.7/5,19,JP Nagar,Quick Bites,North Indian,800,Delivery
65931bfed4b9eb96be5f2449,Yes,No,3.5 /5,16,Koramangala 5th Block,Beverage Shop,"Beverages, Desserts",300,Desserts
65931bfed4b9eb96be5ec457,No,No,NEW,0,MG Road,Casual Dining,"South Indian, North Indian, Chinese",800,Dine-out
65931bfed4b9eb96be5f2758,Yes,Yes,3.9 /5,74,BTM,Casual Dining,"North Indian, Chinese, South Indian",900,Dine-out
65931bfed4b9eb96be5f59d4,No,No,3.3 /5,4,New BEL Road,Quick Bites,"North Indian, Chinese, Rolls",300,Dine-out
65931bfed4b9eb96be5eb22f,No,Yes,4.2/5,1212,JP Nagar,Casual Dining,Rajasthani,"1,200",Delivery
65931bfed4b9eb96be5ec897,Yes,No,3.1/5,175,Whitefield,"Dessert Parlor, Quick Bites","Desserts, Cafe",600,Delivery
65931bfed4b9eb96be5f73df,No,No,3.3 /5,6,Whitefield,Dhaba,"Chinese, North Indian",450,Dine-out
65931bfed4b9eb96be5f2d63,No,No,,0,Koramangala 8th Block,"Takeaway, Delivery",North Eastern,450,Delivery
65931bfed4b9eb96be5f09a5,Yes,No,4.1/5,200,Kalyan Nagar,Casual Dining,Korean,800,Delivery
65931bfed4b9eb96be5ed86d,Yes,No,3.5/5,9,Koramangala 7th Block,"Bar, Casual Dining","Finger Food, North Indian, Seafood, Mangalorean, Chinese",700,Drinks & nightlife
65931bfed4b9eb96be5eb2dd,Yes,No,3.1/5,17,Bannerghatta Road,Dessert Parlor,"Bakery, Desserts, Beverages",450,Desserts
65931bfed4b9eb96be5f591f,No,No,4.0 /5,307,New BEL Road,"Casual Dining, Bar","North Indian, Chinese, Fast Food","1,000",Dine-out
65931bfed4b9eb96be5ecd16,Yes,No,,0,BTM,Quick Bites,North Indian,350,Delivery
65931bfed4b9eb96be5ed6bf,No,Yes,4.3/5,104,Koramangala 7th Block,Casual Dining,"North Indian, Arabian, Beverages","1,000",Dine-out
65931bfed4b9eb96be5eb430,No,No,NEW,0,Bannerghatta Road,Quick Bites,South Indian,250,Dine-out
65931bfed4b9eb96be5effc0,Yes,No,2.7 /5,123,Banashankari,Quick Bites,Fast Food,200,Dine-out
65931bfed4b9eb96be5f51f2,Yes,No,4.0 /5,114,MG Road,Casual Dining,"Italian, Bakery, Fast Food","1,000",Delivery
65931bfed4b9eb96be5f7201,Yes,No,3.7 /5,95,Whitefield,Quick Bites,"North Indian, Chinese, Street Food, Sandwich",400,Delivery
65931bfed4b9eb96be5f4ea7,Yes,No,4.1 /5,461,Marathahalli,Quick Bites,"North Indian, Street Food",400,Dine-out
65931bfed4b9eb96be5f4942,Yes,No,3.7 /5,17,Rajajinagar,Quick Bites,"Fast Food, Desserts",200,Dine-out
65931bfed4b9eb96be5f4c37,Yes,No,3.6 /5,16,Marathahalli,"Beverage Shop, Quick Bites","Juices, Fast Food",200,Delivery
65931bfed4b9eb96be5f4dd8,No,Yes,4.3 /5,1074,Marathahalli,Casual Dining,"North Indian, European, Mediterranean, BBQ, Kebab","1,600",Dine-out
65931bfed4b9eb96be5f365a,Yes,No,3.9 /5,214,BTM,Casual Dining,"North Indian, Chinese, Fast Food, Rolls, Beverages",600,Delivery
65931bfed4b9eb96be5f579f,Yes,No,3.8 /5,179,New BEL Road,Quick Bites,Arabian,300,Delivery
65931bfed4b9eb96be5f663a,Yes,No,3.9 /5,86,Race Course Road,"Bar, Casual Dining","Continental, North Indian, Chinese","1,500",Delivery
65931bfed4b9eb96be5f412a,No,No,3.1 /5,7,Richmond Road,Quick Bites,"South Indian, North Indian, Chinese",300,Delivery
65931bfed4b9eb96be5efdf3,Yes,No,4.0 /5,137,Jayanagar,Quick Bites,"South Indian, Fast Food",350,Dine-out
65931bfed4b9eb96be5efe00,Yes,No,2.8 /5,210,Jayanagar,Casual Dining,"South Indian, North Indian, Chinese, Street Food, Fast Food",400,Dine-out
65931bfed4b9eb96be5f2f94,No,No,3.4 /5,9,BTM,Sweet Shop,Mithai,300,Desserts
65931bfed4b9eb96be5f14c7,Yes,No,4.0/5,186,Koramangala 7th Block,"Bakery, Dessert Parlor","Bakery, Fast Food",500,Delivery
65931bfed4b9eb96be5f70f0,Yes,No,3.2 /5,4,Whitefield,Quick Bites,"Andhra, Chinese, North Indian",500,Delivery
65931bfed4b9eb96be5f6a24,No,No,4.3 /5,1052,Lavelle Road,Lounge,"Mexican, Tex-Mex","1,500",Drinks & nightlife
65931bfed4b9eb96be5f5647,No,No,,0,Ulsoor,Quick Bites,"Biryani, North Indian",300,Dine-out
65931bfed4b9eb96be5f37a6,No,No,3.3 /5,7,Koramangala 7th Block,Delivery,Beverages,,Delivery
65931bfed4b9eb96be5ece04,Yes,No,4.0/5,76,Koramangala 3rd Block,Quick Bites,"South Indian, North Indian, Fast Food",300,Delivery
65931bfed4b9eb96be5ec361,Yes,Yes,4.1 /5,875,Residency Road,Casual Dining,"Seafood, Mangalorean, North Indian, Chinese","1,400",Dine-out
65931bfed4b9eb96be5f20c7,Yes,No,3.7 /5,20,BTM,Quick Bites,"South Indian, North Indian, Chinese",300,Delivery
65931bfed4b9eb96be5ef159,Yes,No,3.7/5,29,Ulsoor,Bakery,"Bakery, Desserts",300,Delivery
65931bfed4b9eb96be5f05a9,No,No,,0,Bannerghatta Road,Sweet Shop,"Mithai, Desserts",500,Desserts
65931bfed4b9eb96be5eb5e3,Yes,No,3.3/5,12,Kumaraswamy Layout,Quick Bites,"Chinese, Biryani",200,Delivery
65931bfed4b9eb96be5ebfd2,Yes,No,3.9/5,107,Lavelle Road,Quick Bites,"Salad, Fast Food",600,Delivery
65931bfed4b9eb96be5f104b,No,No,,0,HBR Layout,Quick Bites,"Biryani, South Indian, Chinese",350,Delivery
65931bfed4b9eb96be5f41dd,No,No,3.6 /5,23,Brigade Road,Bakery,Bakery,200,Desserts
65931bfed4b9eb96be5ec55d,Yes,Yes,4.4/5,2229,Lavelle Road,"Fine Dining, Lounge","Japanese, Asian","3,000",Drinks & nightlife
65931bfed4b9eb96be5f2d41,Yes,No,3.8 /5,215,Koramangala 6th Block,Casual Dining,"Mexican, Continental, Italian, Chinese",700,Delivery
65931bfed4b9eb96be5f2994,Yes,No,4.3 /5,171,Koramangala 5th Block,Quick Bites,"Burger, Fast Food",500,Delivery
65931bfed4b9eb96be5ebaa5,Yes,No,3.8/5,832,Sarjapur Road,Delivery,"Biryani, Kebab, Rolls, Mughlai",650,Delivery
65931bfed4b9eb96be5ec117,Yes,Yes,4.2/5,474,Cunningham Road,Casual Dining,"North Indian, Chinese, Seafood","1,700",Delivery
65931bfed4b9eb96be5f1c59,No,No,,0,Koramangala 1st Block,Quick Bites,"North Indian, Chinese, Kerala",400,Dine-out
65931bfed4b9eb96be5f04c8,Yes,No,NEW,0,Rajajinagar,Quick Bites,"North Indian, Kebab",250,Delivery
65931bfed4b9eb96be5f2ae2,Yes,No,3.5 /5,221,BTM,"Sweet Shop, Quick Bites","Mithai, North Indian, Street Food, Chinese",400,Delivery
65931bfed4b9eb96be5f0fad,No,No,,0,Kammanahalli,"Takeaway, Delivery",Beverages,250,Delivery
65931bfed4b9eb96be5f3e5b,No,Yes,3.9 /5,1390,Koramangala 5th Block,Lounge,"Continental, North Indian","1,400",Drinks & nightlife
65931bfed4b9eb96be5f5035,No,Yes,4.4 /5,623,Marathahalli,"Casual Dining, Bar","Continental, Asian, Italian, North Indian","1,000",Drinks & nightlife
65931bfed4b9eb96be5f45d6,Yes,No,2.8 /5,340,Malleshwaram,Casual Dining,"Pizza, Fast Food",750,Delivery
65931bfed4b9eb96be5f6f90,Yes,No,3.8 /5,36,Whitefield,Quick Bites,"Biryani, Chinese, South Indian, North Indian",400,Delivery
65931bfed4b9eb96be5f09c4,Yes,No,3.2/5,17,Nagawara,Quick Bites,"Andhra, Chinese, North Indian, South Indian",300,Delivery
65931bfed4b9eb96be5f32fb,No,Yes,4.8 /5,498,Koramangala 5th Block,"Pub, Microbrewery","Continental, North Indian, Chinese, European, BBQ, Finger Food, Asian","2,100",Drinks & nightlife
65931bfed4b9eb96be5f4ff2,Yes,No,3.3 /5,5,Bellandur,Casual Dining,Andhra,700,Dine-out
65931bfed4b9eb96be5f073a,Yes,No,3.6/5,798,Bannerghatta Road,Casual Dining,"Biryani, North Indian, Chinese",550,Dine-out
65931bfed4b9eb96be5eada0,No,No,3.2/5,17,Banashankari,Dessert Parlor,"Desserts, Ice Cream",150,Desserts
65931bfed4b9eb96be5f56d5,Yes,Yes,4.5 /5,1250,St. Marks Road,"Casual Dining, Bar","Asian, Japanese, Korean, Indonesian, Malaysian, Singaporean","1,700",Drinks & nightlife
65931bfed4b9eb96be5f4a0e,Yes,No,3.8 /5,84,"Varthur Main Road, Whitefield","Takeaway, Delivery","Seafood, BBQ, Biryani",250,Delivery
65931bfed4b9eb96be5ecd23,Yes,No,3.6/5,192,BTM,Delivery,Healthy Food,450,Delivery
65931bfed4b9eb96be5efd8e,Yes,No,3.7/5,60,JP Nagar,Beverage Shop,"Beverages, Desserts, Ice Cream",400,Desserts
65931bfed4b9eb96be5f1100,No,No,,0,Banaswadi,Dessert Parlor,Ice Cream,200,Desserts
65931bfed4b9eb96be5f4ff1,Yes,No,3.6 /5,15,CV Raman Nagar,Beverage Shop,"Beverages, Fast Food",600,Dine-out
65931bfed4b9eb96be5f64f1,Yes,No,4.2 /5,182,Commercial Street,Casual Dining,"Nepalese, Tibetan, Momos",800,Delivery
65931bfed4b9eb96be5f16a2,Yes,No,,0,Ejipura,Delivery,"American, Continental",200,Delivery
65931bfed4b9eb96be5f24f4,No,Yes,4.5 /5,1995,Koramangala 5th Block,"Microbrewery, Casual Dining","Continental, American, Italian, Modern Indian, Pizza, Burger","1,400",Dine-out
65931bfed4b9eb96be5ee871,Yes,Yes,4.7/5,4678,Cunningham Road,"Pub, Cafe","North Indian, Thai, Japanese, Continental, Cafe","1,300",Dine-out
65931bfed4b9eb96be5f20c0,Yes,No,4.1 /5,142,HSR,Cafe,"Cafe, Continental",800,Delivery
65931bfed4b9eb96be5ecac9,Yes,No,NEW,0,Marathahalli,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
65931bfed4b9eb96be5f2668,Yes,No,4.1 /5,1963,Koramangala 6th Block,Quick Bites,"Mexican, American, Fast Food",600,Dine-out
65931bfed4b9eb96be5f1228,Yes,No,3.9 /5,97,Kalyan Nagar,Cafe,"Cafe, Fast Food, Beverages",350,Dine-out
65931bfed4b9eb96be5f3c31,No,No,,0,Ejipura,Quick Bites,"Biryani, Chinese, North Indian",250,Dine-out
65931bfed4b9eb96be5ee474,Yes,Yes,3.4/5,183,Electronic City,"Casual Dining, Bar","Chinese, North Indian, Thai",900,Drinks & nightlife
65931bfed4b9eb96be5ed95f,Yes,No,3.3/5,156,Indiranagar,Quick Bites,"Fast Food, Rolls, Momos",250,Delivery
65931bfed4b9eb96be5ecfff,Yes,No,3.9/5,1138,Koramangala 5th Block,Casual Dining,"North Indian, Kebab",500,Delivery
65931bfed4b9eb96be5ed268,Yes,No,3.1/5,7,Koramangala 2nd Block,Delivery,"Biryani, South Indian, Fast Food, Rolls, Kebab, North Indian",300,Delivery
65931bfed4b9eb96be5ed3a6,Yes,No,3.6 /5,29,BTM,"Takeaway, Delivery","Juices, Beverages, Ice Cream",150,Desserts
65931bfed4b9eb96be5f183b,Yes,No,,0,HSR,Quick Bites,"North Indian, Biryani",300,Delivery
65931bfed4b9eb96be5f60e9,No,No,3.4 /5,9,Malleshwaram,Quick Bites,South Indian,300,Delivery
65931bfed4b9eb96be5ef1c1,Yes,No,3.8/5,30,Ulsoor,Quick Bites,"South Indian, Beverages",200,Delivery
65931bfed4b9eb96be5f0fd9,Yes,No,,0,Banaswadi,Quick Bites,"Chinese, Italian",300,Delivery
65931bfed4b9eb96be5ed78e,No,No,,0,Bannerghatta Road,Casual Dining,North Indian,500,Dine-out
65931bfed4b9eb96be5f7118,Yes,No,3.3 /5,7,"ITPL Main Road, Whitefield",Bhojanalya,South Indian,300,Delivery
65931bfed4b9eb96be5eb152,No,No,3.9/5,125,Bannerghatta Road,Cafe,"Cafe, Healthy Food, Asian, Italian, North Indian, Biryani, Juices",500,Delivery
65931bfed4b9eb96be5ed068,Yes,No,NEW,0,Bannerghatta Road,Beverage Shop,"Beverages, Juices",200,Delivery
65931bfed4b9eb96be5f5d15,No,No,3.4 /5,6,Thippasandra,Cafe,Cafe,500,Delivery
65931bfed4b9eb96be5eece5,Yes,No,3.4/5,10,HSR,Quick Bites,"Fast Food, Sandwich, Burger",300,Delivery
65931bfed4b9eb96be5eb24a,No,No,3.9/5,115,JP Nagar,Quick Bites,South Indian,200,Delivery
65931bfed4b9eb96be5f5bfa,Yes,Yes,4.1 /5,147,Indiranagar,Cafe,"Cafe, Italian, Continental, Beverages",700,Delivery
65931bfed4b9eb96be5eed9b,Yes,No,3.7/5,39,HSR,"Beverage Shop, Dessert Parlor",Beverages,500,Desserts
65931bfed4b9eb96be5f52d9,No,No,,0,MG Road,"Bakery, Kiosk","Bakery, Desserts",,Delivery
65931bfed4b9eb96be5ef219,Yes,No,,0,Brigade Road,Quick Bites,"Rolls, Chinese",250,Delivery
65931bfed4b9eb96be5f3bec,Yes,No,3.7 /5,219,Koramangala 5th Block,"Quick Bites, Food Court","Salad, Fast Food",600,Dine-out
65931bfed4b9eb96be5ec1f3,No,No,,0,Richmond Road,Quick Bites,"Biryani, Kebab",150,Delivery
65931bfed4b9eb96be5f0e75,Yes,No,3.7/5,91,Kalyan Nagar,Quick Bites,Street Food,200,Delivery
65931bfed4b9eb96be5f5917,No,No,3.5 /5,10,Jalahalli,Bakery,"Bakery, Desserts",450,Desserts
65931bfed4b9eb96be5ecaf5,Yes,No,2.8/5,89,Whitefield,Food Court,"Chinese, Momos",500,Dine-out
65931bfed4b9eb96be5ede94,Yes,Yes,4.1/5,614,Cunningham Road,Casual Dining,"Andhra, Biryani, Chinese, North Indian, Seafood, South Indian","1,100",Dine-out
65931bfed4b9eb96be5ede03,No,No,4.0/5,336,Brigade Road,Quick Bites,"Tibetan, Chinese, Momos",300,Dine-out
65931bfed4b9eb96be5f24ec,No,No,4.5 /5,3845,Koramangala 5th Block,Cafe,"Cafe, Italian, Fast Food",800,Dine-out
65931bfed4b9eb96be5f60e8,Yes,No,3.7 /5,31,Malleshwaram,Dessert Parlor,Bakery,150,Delivery
65931bfed4b9eb96be5f3084,Yes,No,4.1 /5,141,Koramangala 5th Block,Cafe,"Cafe, Healthy Food, Salad, Beverages, Desserts","1,200",Dine-out
65931bfed4b9eb96be5eb6e6,Yes,No,NEW,0,BTM,Beverage Shop,"Beverages, Juices, Ice Cream",200,Delivery
65931bfed4b9eb96be5ecb17,No,No,3.4/5,6,Marathahalli,Casual Dining,"North Indian, Bengali",400,Dine-out
65931bfed4b9eb96be5f242d,Yes,No,4.5 /5,2620,Koramangala 5th Block,"Dessert Parlor, Cafe","Ice Cream, Cafe, Pizza, Burger, Desserts, Beverages",500,Desserts
65931bfed4b9eb96be5f40ce,No,No,,0,Richmond Road,Quick Bites,"North Indian, Chinese, Biryani",300,Delivery
65931bfed4b9eb96be5edf58,No,No,4.2/5,38,Richmond Road,Bar,"Finger Food, Mediterranean, North Indian","2,000",Drinks & nightlife
65931bfed4b9eb96be5ecaa4,No,No,3.8/5,24,Marathahalli,Bar,Finger Food,"1,200",Dine-out
65931bfed4b9eb96be5ee1ab,No,No,3.1/5,7,Electronic City,Quick Bites,Chinese,300,Delivery
65931bfed4b9eb96be5f6791,No,Yes,3.9 /5,107,Residency Road,Casual Dining,North Indian,"1,900",Dine-out
65931bfed4b9eb96be5f0904,Yes,No,3.9/5,420,Kammanahalli,Casual Dining,"Seafood, Biryani, South Indian, North Indian, Chinese, Arabian, Kerala",800,Delivery
65931bfed4b9eb96be5eabe7,Yes,No,4.4/5,4401,Jayanagar,Casual Dining,"Biryani, North Indian, Chinese",600,Delivery
65931bfed4b9eb96be5f451d,No,No,,0,Vasanth Nagar,Quick Bites,"South Indian, Chinese, North Indian",200,Dine-out
65931bfed4b9eb96be5ef492,No,Yes,4.1/5,1224,Indiranagar,Casual Dining,"South Indian, Chettinad, Kerala, Sri Lankan",800,Dine-out
65931bfed4b9eb96be5eeee2,Yes,No,3.5/5,14,HSR,Quick Bites,"Fast Food, North Indian",200,Dine-out
65931bfed4b9eb96be5ec0ab,Yes,No,NEW,0,BTM,Quick Bites,"North Indian, South Indian",250,Delivery
65931bfed4b9eb96be5ec87d,Yes,No,3.1/5,46,Marathahalli,"Quick Bites, Beverage Shop","Juices, Ice Cream, Fast Food",250,Delivery
65931bfed4b9eb96be5f615a,No,No,3.4 /5,4,Malleshwaram,Sweet Shop,Mithai,150,Delivery
65931bfed4b9eb96be5f09fe,Yes,No,3.7/5,600,Nagawara,Casual Dining,"Andhra, North Indian, Biryani, Beverages",600,Delivery
65931bfed4b9eb96be5ef305,Yes,No,3.1/5,6,Indiranagar,Casual Dining,"South Indian, North Indian, Continental",600,Delivery
65931bfed4b9eb96be5ebd37,No,No,4.3/5,384,Sarjapur Road,Dessert Parlor,"Ice Cream, Desserts",150,Desserts
65931bfed4b9eb96be5ecc11,No,No,3.6/5,61,BTM,Cafe,Cafe,500,Cafes
65931bfed4b9eb96be5f5b38,Yes,No,3.7 /5,186,Jeevan Bhima Nagar,Quick Bites,Fast Food,150,Delivery
65931bfed4b9eb96be5eb3cb,Yes,No,3.6/5,18,Bannerghatta Road,Dessert Parlor,"Desserts, Cafe, Beverages",900,Dine-out
65931bfed4b9eb96be5f5795,Yes,No,3.1 /5,52,Yeshwantpur,Quick Bites,North Indian,400,Delivery
65931bfed4b9eb96be5f2137,Yes,No,3.6 /5,15,BTM,,"North Indian, Chinese, Arabian",700,Delivery
65931bfed4b9eb96be5ef87f,Yes,No,3.1/5,18,BTM,Casual Dining,"Kerala, Chinese, South Indian, North Indian",700,Delivery
65931bfed4b9eb96be5f25f0,No,No,4.1 /5,100,Koramangala 4th Block,Casual Dining,"American, Continental, Chinese",600,Dine-out
65931bfed4b9eb96be5f44b9,No,No,3.3 /5,4,Majestic,"Casual Dining, Bar","North Indian, Chinese, Continental",800,Dine-out
65931bfed4b9eb96be5f010f,Yes,No,3.6/5,247,Kumaraswamy Layout,Quick Bites,"North Indian, Chinese",300,Delivery
65931bfed4b9eb96be5f6967,No,No,3.8 /5,36,City Market,Casual Dining,"South Indian, North Indian, Chinese",500,Dine-out
65931bfed4b9eb96be5f5121,Yes,No,4.2 /5,452,Indiranagar,Casual Dining,"Seafood, Maharashtrian",700,Delivery
65931bfed4b9eb96be5f3971,No,No,,0,Koramangala 5th Block,Delivery,North Indian,500,Delivery
65931bfed4b9eb96be5f5163,Yes,No,3.9 /5,121,MG Road,Quick Bites,"Pizza, Fast Food",400,Delivery
65931bfed4b9eb96be5ef8c9,Yes,No,3.5/5,13,BTM,Takeaway,Juices,100,Delivery
65931bfed4b9eb96be5ef8db,Yes,No,3.6/5,64,BTM,Quick Bites,Kerala,350,Delivery
65931bfed4b9eb96be5f4b35,Yes,No,NEW,0,Marathahalli,Delivery,"Fast Food, Chinese, North Indian",300,Delivery
65931bfed4b9eb96be5f2893,No,Yes,4.6 /5,895,Koramangala 4th Block,"Microbrewery, Casual Dining","Continental, Finger Food, Asian, North Indian","1,400",Drinks & nightlife
65931bfed4b9eb96be5f377a,No,No,3.8 /5,62,Koramangala 7th Block,"Bakery, Dessert Parlor",Desserts,150,Delivery
65931bfed4b9eb96be5f6a76,No,No,4.0 /5,19,Sarjapur Road,Cafe,"Cafe, Fast Food, Sandwich, Pizza",700,Cafes
65931bfed4b9eb96be5ec38a,No,No,4.2/5,162,Ulsoor,Cafe,"Cafe, Salad, Desserts, Pizza",750,Dine-out
65931bfed4b9eb96be5ead88,Yes,No,3.8/5,918,Banashankari,"Cafe, Casual Dining","Cafe, Mexican, Italian",800,Desserts
65931bfed4b9eb96be5f43fc,No,No,,0,Shivajinagar,Quick Bites,"South Indian, North Indian",400,Dine-out
65931bfed4b9eb96be5f2e8e,No,No,,0,HSR,"Takeaway, Delivery",Pizza,500,Delivery
65931bfed4b9eb96be5f1d0a,No,No,3.7 /5,35,BTM,Quick Bites,South Indian,200,Dine-out
65931bfed4b9eb96be5f4bd7,Yes,No,3.7 /5,50,Bellandur,Casual Dining,North Indian,500,Delivery
65931bfed4b9eb96be5f0336,Yes,No,3.6/5,6,BTM,Dessert Parlor,Ice Cream,300,Delivery
65931bfed4b9eb96be5f0000,No,No,3.1 /5,6,Wilson Garden,Kiosk,Biryani,200,Dine-out
65931bfed4b9eb96be5f32f8,Yes,No,3.9 /5,52,BTM,Quick Bites,"South Indian, North Indian, Chinese",300,Dine-out
65931bfed4b9eb96be5f3d17,Yes,No,3.6 /5,19,BTM,Quick Bites,"Kerala, Chinese, South Indian",350,Dine-out
65931bfed4b9eb96be5f684e,No,No,4.0 /5,105,Lavelle Road,"Cafe, Quick Bites","Cafe, Italian, Healthy Food","1,200",Dine-out
65931bfed4b9eb96be5ec4de,No,No,3.6/5,13,Shanti Nagar,Quick Bites,"North Indian, Chinese, South Indian",400,Dine-out
65931bfed4b9eb96be5f121e,No,No,3.6 /5,17,Banaswadi,Quick Bites,"Chinese, Fast Food, Beverages",400,Dine-out
65931bfed4b9eb96be5f4144,No,No,3.9 /5,42,Brigade Road,Casual Dining,"Chinese, Tibetan, Momos",500,Delivery
65931bfed4b9eb96be5eb8cd,Yes,No,3.5 /5,68,Basavanagudi,Quick Bites,Biryani,250,Dine-out
65931bfed4b9eb96be5f5669,No,No,3.9 /5,54,Indiranagar,Quick Bites,"Coffee, South Indian",200,Dine-out
65931bfed4b9eb96be5ef313,Yes,No,3.3/5,4,CV Raman Nagar,Food Court,Hyderabadi,300,Delivery
65931bfed4b9eb96be5eb8ec,No,No,3.6 /5,34,Basavanagudi,Quick Bites,South Indian,100,Dine-out
65931bfed4b9eb96be5ec612,Yes,Yes,4.5/5,733,Whitefield,"Cafe, Dessert Parlor","American, Cafe, Continental, French, Burger, Mexican, Desserts, Pizza",900,Cafes
65931bfed4b9eb96be5ee6ef,Yes,No,2.8/5,142,Frazer Town,"Bakery, Quick Bites","Bakery, Desserts",300,Delivery
65931bfed4b9eb96be5eb42b,No,No,,0,Bannerghatta Road,Quick Bites,"Arabian, Juices",200,Dine-out
65931bfed4b9eb96be5f052d,No,No,3.9/5,194,JP Nagar,Casual Dining,"South Indian, North Indian, Chinese",400,Delivery
65931bfed4b9eb96be5ec8e1,Yes,Yes,3.9/5,568,Whitefield,"Lounge, Bar","Continental, Chinese","1,000",Delivery
65931bfed4b9eb96be5eec2b,Yes,No,3.2/5,68,HSR,Casual Dining,"South Indian, Street Food, Fast Food, Desserts, Beverages",400,Delivery
65931bfed4b9eb96be5edde9,Yes,No,3.8/5,20,Brigade Road,Quick Bites,"Chinese, Continental, North Indian, Italian",200,Dine-out
65931bfed4b9eb96be5ed859,No,Yes,4.4/5,1213,Koramangala 4th Block,"Microbrewery, Bar","American, North Indian, Pizza, Finger Food, Continental, Italian","1,200",Drinks & nightlife
65931bfed4b9eb96be5f615c,No,No,,0,Malleshwaram,Quick Bites,South Indian,200,Delivery
65931bfed4b9eb96be5efc06,Yes,No,3.7/5,47,BTM,Dessert Parlor,"Ice Cream, Beverages",200,Delivery
65931bfed4b9eb96be5f4b67,Yes,No,3.4 /5,250,Brookefield,Quick Bites,"Bengali, North Indian, Chinese",400,Delivery
65931bfed4b9eb96be5f6419,Yes,Yes,4.2 /5,570,Shanti Nagar,Casual Dining,"Chinese, North Indian, Biryani, Kebab","1,200",Buffet
65931bfed4b9eb96be5f0b69,No,No,NEW,0,Hennur,Quick Bites,Fast Food,300,Delivery
65931bfed4b9eb96be5f1bc3,Yes,No,3.8 /5,36,Koramangala 1st Block,Quick Bites,"Mangalorean, Chinese, North Indian",300,Dine-out
65931bfed4b9eb96be5f06f1,No,No,,0,JP Nagar,Quick Bites,South Indian,100,Dine-out
65931bfed4b9eb96be5f6a03,No,No,3.3 /5,5,Wilson Garden,Quick Bites,South Indian,200,Dine-out
65931bfed4b9eb96be5ec385,Yes,Yes,4.0/5,932,Church Street,"Casual Dining, Bar","American, Continental, Steak, Salad","1,000",Dine-out
65931bfed4b9eb96be5ec682,Yes,No,,0,Whitefield,Delivery,,400,Delivery
65931bfed4b9eb96be5f01e3,Yes,No,3.8/5,367,BTM,Casual Dining,North Indian,600,Delivery
65931bfed4b9eb96be5f2e21,No,No,-,0,Koramangala 5th Block,Delivery,Continental,,Delivery
65931bfed4b9eb96be5f4482,No,No,4.2 /5,302,Majestic,Casual Dining,"Seafood, North Indian, Chinese",500,Dine-out
65931bfed4b9eb96be5f5686,Yes,No,3.5 /5,61,Frazer Town,Quick Bites,"Italian, Pizza",300,Dine-out
